submitter,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils
MB-5063,0.0,0.227704109,0.0,0.0,0.150978222,0.0,0.0,0.0,0.152161674,0.063409017,0.0,0.047759856,0.020563235,0.098057904,0.02599529,0.0,0.098503541,0.0,0.085645425,0.0,0.004678719,0.02454301
MB-5064,0.0,0.04259675,0.0,0.01657608,0.0,0.162867588,0.0,0.064648562,0.03043512,0.0,0.183808207,0.0,0.014437501,0.0,0.035507895,0.130302333,0.14694438,0.002522653,0.0,0.111472817,0.006474705,0.051405408
MB-5065,0.018633726,0.010596813,0.0,0.0,0.179537238,0.0,0.0,0.078330375,0.058790157,0.177003439,0.0,0.0,0.0,0.08426141,0.063112984,0.141013535,0.040144427,0.012056191,0.105068485,0.003746717,0.0,0.027704504
MB-5066,0.030105584,0.083927721,0.019335786,0.109751793,0.117700774,0.0,0.112411884,0.0,0.067429573,0.027138218,0.039238027,0.0,0.107031102,0.0,0.015374506,0.03000635,0.034474776,0.070893365,0.118482811,0.012895535,0.0,0.003802194
MB-5068,0.012184753,0.0,0.217142803,0.028445793,0.06256965,0.0,0.026851915,0.06723525,0.0,0.108151245,0.0,0.0,0.0,0.0,0.012985276,0.047494254,0.145097352,0.020767613,0.0,0.116100815,0.11585114,0.019122139
MB-5070,0.109138635,0.0,0.050909838,0.205991235,0.015450257,0.0,0.008764339,0.016503975,0.107415178,0.0,0.0,0.066333141,0.08917984,0.060169923,0.0,0.071734825,0.0,0.054390443,0.092430927,0.0,0.051587445,0.0
MB-5072,0.08378225,0.0,0.115526825,0.204452882,0.0,0.0,0.007854168,0.065418255,0.0,0.0,0.016686613,0.019629701,0.15353298,0.04440679,0.035446539,0.0,0.086846615,0.036875432,0.087051551,0.023117665,0.019371734,0.0
MB-5073,0.0,0.045132171,0.096899565,0.125902872,0.204155362,0.0,0.0,0.070961342,0.057745564,0.016509966,0.158927967,0.0,0.136335569,0.047094743,0.0,0.0,0.033551029,0.000663672,0.006120177,0.0,0.0,0.0
MB-5074,0.0,0.044998772,0.149883775,0.218102244,0.16952877,0.0,0.056930434,0.0,0.0,0.0,0.092410989,0.0,0.0,0.043292654,0.061048553,0.0,0.026318536,0.0,0.0,0.104149017,0.033336256,0.0
MB-5076,0.0,0.035337077,0.115922117,0.095328865,0.106583049,0.0,0.125923255,0.028888317,0.0,0.0,0.045480687,0.0,0.00056335,0.0,0.052993883,0.097842698,0.07693709,0.103811949,0.0,0.061682199,0.038150663,0.014554802
MB-5078,0.062424903,0.042003007,0.164126685,0.0,0.0,0.16272675,0.0,0.072982334,0.005681844,0.0,0.0,0.104091511,0.053586843,0.0,0.011820319,0.074999197,0.0,0.0454164,0.106288266,0.0,0.0,0.09385194
MB-5079,0.176332466,0.0,0.018921545,0.151015283,0.0,0.0,0.0,0.10734148,0.0,0.0,0.0,0.126980432,0.0,0.0,0.0,0.139554134,0.0,0.112135633,0.132635462,0.0,0.035083566,0.0
MB-5081,0.0,0.067848126,0.0,0.0,0.0,0.292980967,0.0,0.0,0.033532889,0.10930148,0.0,0.0,0.000460488,0.0,0.021643728,0.208966718,0.0,0.041489748,0.0,0.114914189,0.10660779,0.002253876
MB-5084,0.053035515,0.120983646,0.034503584,0.0573594,0.175641327,0.0,0.01004227,0.088930833,0.0,0.125336303,0.004850213,0.0,0.0,0.068502695,0.057732493,0.035680706,0.066196229,0.003682811,0.088537296,0.0,0.0,0.008984679
MB-5086,0.0,0.0,0.299213505,0.172762979,0.076318913,0.0,0.0,0.065031422,0.0,0.008670441,0.0,0.103283536,0.058674726,0.030493365,0.0,0.010384709,0.029938306,0.041854054,0.061726926,0.004561137,0.037085983,0.0
MB-5088,0.014380195,0.12009662,0.054714636,0.220937947,0.125182925,0.0,0.055763614,0.0,0.0,0.0,0.076770335,0.0,0.005213501,0.0,0.0,0.076983581,0.088224693,0.0,0.0,0.074611104,0.0,0.08712085
MB-5092,0.12638101,0.0,0.13302904,0.1072125,0.109277591,0.0,0.051474384,0.0,0.06129546,0.0,0.077835381,0.0,0.117380504,0.0,0.037985127,0.03319161,0.109123817,0.005404358,0.0,0.030409219,0.0,0.0
MB-5093,0.014408594,0.087641418,0.081897256,0.0,0.02986851,0.246378829,0.017568914,0.0,0.0,0.0,0.172074463,0.0,0.015001102,0.012571631,0.031449754,0.162214088,0.0,0.018718355,0.0,0.103073271,0.0,0.007133813
MB-5097,0.12957053,0.0,0.0,0.128636574,0.0,0.0,0.027316227,0.037652033,0.053818635,0.075666389,0.0,0.122243891,0.054373017,0.018551595,0.123618922,0.047942212,0.073272156,0.083494621,0.023843198,0.0,0.0,0.0
MB-5098,0.0,0.04384815,0.098351517,0.125648787,0.204602092,0.0,0.0,0.071722803,0.059744759,0.013307522,0.159951877,0.0,0.134131246,0.047208308,0.0,0.0,0.032706405,0.00186299,0.004297941,0.002615602,0.0,0.0
MB-5100,0.0,0.119722517,0.0,0.0,0.153145202,0.0,0.088831263,0.039020066,0.049901348,0.106663244,0.0,0.07096579,0.0,0.0,0.025237541,0.0,0.131669417,0.094453904,0.097560013,0.0,0.0,0.022829695
MB-5101,0.0,0.047558506,0.084511791,0.116352257,0.113169925,0.0,0.146664841,0.0,0.003276301,0.0,0.08511133,0.0,0.084173128,0.111402726,0.0,0.0,0.0,0.04176602,0.119909746,0.0,0.005103319,0.04100011
MB-5102,0.0,0.21555245,0.083906997,0.094506156,0.064874003,0.0,0.126652621,0.0,0.0,0.0005592,0.145425522,0.0,0.035529736,0.0,0.001509015,0.0,0.013747657,0.0,0.094893148,0.0,0.087098128,0.035745367
MB-5104,0.0,0.0,0.0,0.046739185,0.142270158,0.0,0.193338136,0.0,0.0,0.112962603,0.062998802,0.0,0.0,0.00936941,0.079310467,0.121848713,0.095371806,0.0,0.010176584,0.094740091,0.0,0.030874045
MB-5105,0.002262068,0.043906018,0.066415357,0.09778926,0.202509976,0.0,0.081901569,0.0,0.0,0.047268913,0.066635009,0.0,0.0,0.0,0.0,0.077690813,0.018750782,0.02335616,0.0,0.136701218,0.047673961,0.087138897
MB-5106,0.017323004,0.112858095,0.0875521,0.089911755,0.0,0.101765204,0.070986179,0.0,0.0,0.0,0.180425599,0.0,0.00507519,0.0,0.049481064,0.0,0.062325064,0.009591976,0.0,0.08075192,0.05933607,0.07261678
MB-5107,0.059435554,0.085845964,0.136085986,0.010284591,0.281009873,0.0,0.0,0.0,0.0,0.089540876,0.046731418,0.0,0.05364455,0.0,0.01224058,0.048489764,0.00239624,0.034926331,0.020520681,0.098200656,0.017159892,0.003487046
MB-5109,0.0,0.0,0.119323033,0.139294022,0.111054503,0.0,0.0,0.023470909,0.033598919,0.0,0.145864771,0.0,0.096234336,0.0,0.004064677,0.034485104,0.084806644,0.018451435,0.0,0.099496121,0.089855526,0.0
MB-5110,0.101950916,0.0,0.170180303,0.071739692,0.016979785,0.035040834,0.054896205,0.034633891,0.0,0.0,0.15151462,0.0,0.031328791,0.031272846,0.01630714,0.0839146,0.009782903,0.079090699,0.0,0.041078529,0.070288248,0.0
MB-5113,0.0,0.129221475,0.0,0.131544559,0.036850889,0.245355112,0.0,0.0,0.0,0.0,0.12966332,0.010956478,0.092612929,0.047565213,0.0,0.06894598,0.0,0.0,0.075327362,0.031956684,0.0,0.0
MB-5114,0.0,0.15614581,0.0,0.0,0.084506282,0.0,0.0,0.143626173,0.0,0.057469928,0.0,0.190044812,0.018292052,0.009334898,0.0,0.0,0.004657466,0.156521853,0.102580835,0.0,0.0,0.076819891
MB-5115,0.0651501,0.0,0.130712367,0.047037413,0.114528818,0.0,0.0,0.003400643,0.046325737,0.0,0.0,0.0,0.044507819,0.0,0.049508683,0.084795303,0.178052719,0.074702146,0.0,0.051562216,0.109716035,0.0
MB-5116,0.0,0.0,0.088143516,0.025146879,0.004107676,0.126443536,0.099784322,0.0,0.0,0.0,0.161591522,0.0,0.0,0.020580785,0.024254226,0.094272585,0.0,0.059778859,0.131866519,0.056592404,0.036928669,0.070508502
MB-5117,0.007276899,0.05471767,0.164911453,0.014554412,0.231092536,0.0,0.124343867,0.0,0.066318729,0.04187909,0.034535057,0.0,0.01712712,0.028241644,0.034937627,0.0,0.0,0.007549693,0.063350323,0.021096816,0.061126331,0.026940733
MB-5118,0.101823632,0.0,0.10785071,0.142512756,0.068732576,0.0,0.062933357,0.0,0.0,0.024184031,0.012477756,0.001928277,0.0,0.0,0.020680331,0.120556725,0.101719031,0.077010802,0.076336288,0.0,0.013707253,0.067546474
MB-5119,0.100281215,0.0,0.152384278,0.041547174,0.157763567,0.0,0.140805409,0.0,0.0,0.039166995,0.077321705,0.0,0.0,0.016043862,0.017663586,0.0,0.065375365,0.046723994,0.063688592,0.026436799,0.042539429,0.012258028
MB-5120,0.0,0.081661427,0.037826387,0.014972427,0.144401027,0.0,0.187110106,0.0,0.010666091,0.094255929,0.085145697,0.0,0.070785619,0.000648103,0.0,0.0,0.091147754,0.028600423,0.0,0.112509179,0.019481711,0.020788122
MB-5121,0.0,0.103726424,0.108050783,0.077243754,0.169428286,0.0,0.09310665,0.0,0.0,0.032405311,0.041430647,0.0,0.0,0.0,0.040595899,0.096072915,0.05050405,0.0,0.0,0.086959956,0.035273741,0.065201584
MB-5122,0.0,0.0970837,0.106787474,0.188290753,0.232053856,0.0,0.060503193,0.004889718,0.0,0.0,0.036505497,0.0,0.00991347,0.0,0.022789061,0.026030953,0.09235001,0.0,0.053799011,0.0,0.065219037,0.003784267
MB-5123,0.0,0.045292723,0.095416404,0.135971985,0.134290736,0.0,0.030237071,0.0,0.059829077,0.0,0.166071306,0.0,0.063516866,0.005259779,0.031610624,0.0,0.096614517,0.0,0.0,0.079959487,0.055929425,0.0
MB-5124,0.082242899,0.033770732,0.033476699,0.160834252,0.072834094,0.0,0.062501612,0.115634672,0.044060765,0.0,0.06071526,0.0,0.078367994,0.070169656,0.0,0.0,0.0,0.0,0.103548902,0.0,0.081842463,0.0
MB-5126,0.0,0.155683006,0.040181275,0.135001306,0.0,0.019001768,0.04776607,0.0,0.123489143,0.0,0.157040787,0.0,0.012250449,0.0,0.057562942,0.00952831,0.041556627,0.0,0.0,0.07330614,0.051855231,0.075776945
MB-5127,0.0,0.052084462,0.102640259,0.11537829,0.193163299,0.0,0.058474667,0.019652612,0.070243516,0.0,0.100811118,0.0,0.028659465,0.0,0.01295501,0.021009787,0.098358116,0.0,0.035104014,0.002217969,0.043852436,0.045394983
MB-5130,0.04867847,0.0,0.044296246,0.18696679,0.004172157,0.0,0.002710934,0.125868742,0.001743604,0.0,0.0,0.114147102,0.014370062,0.090191558,0.045633321,0.0,0.0,0.112639958,0.129494361,0.0,0.021742101,0.057344595
MB-5131,0.0,0.0,0.14643061,0.186658397,0.008758852,0.0,0.049258849,0.076757808,0.072343926,0.0,0.0,0.0,0.021611557,0.001216175,0.023408334,0.083534363,0.030649842,0.058758932,0.106684524,0.0,0.11351645,0.020411382
MB-5134,0.010874514,0.0,0.028674889,0.193255838,0.0,0.0,0.116611272,0.211814638,0.0,0.0,0.0,0.025051994,0.0,0.072406946,0.061156645,0.010774915,0.019309268,0.080840982,0.088069541,0.0,0.0,0.081158559
MB-5135,0.0,0.059698334,0.109681494,0.091269746,0.159348835,0.0,0.048049215,0.068098161,0.0,0.038251997,0.0,0.041539544,0.0,0.0,0.044967397,0.051861288,0.064402792,0.040434489,0.117598217,0.0,0.028592423,0.036206067
MB-5136,0.150544327,0.0,0.0,0.141058322,0.0,0.086492287,0.037266548,0.114016073,0.0,0.054724304,0.0,0.031953222,0.007855616,0.066295606,0.002345531,0.0,0.057753043,0.007792862,0.148309384,0.0,0.0,0.093592877
MB-5137,0.019988103,0.0,0.0,0.067895501,0.076043899,0.0,0.0,0.082775221,0.0,0.126794007,0.0,0.098176281,0.065936222,0.090019972,0.05148955,0.056574903,0.116671418,0.062859061,0.06706069,0.0,0.017344279,0.000370892
MB-5138,0.0,0.056031918,0.0,0.07922996,0.216693893,0.0,0.129307349,0.0,0.0,0.139562145,0.010665493,0.0,0.0,0.0,0.065557556,0.119982007,0.077898953,0.040057278,0.0,0.065013448,0.0,0.0
MB-5139,0.000176,0.004893811,0.143542557,0.100363036,0.236254724,0.0,0.034494207,0.0,0.0,0.045830342,0.022916214,0.0,0.057325552,0.0,0.0,0.113717314,0.074926977,0.036492062,0.0,0.095567401,0.024202499,0.009297304
MB-5140,0.0,0.163735379,0.08845943,0.141993451,0.119871623,0.0,0.150446139,0.000608296,0.0,0.000473842,0.037244861,0.0,0.0,0.0,0.021555007,0.031344316,0.124766201,0.001383906,0.0,0.045416136,0.048820726,0.023880687
MB-5143,0.044190851,0.082955215,0.139432762,0.061809501,0.109673829,0.0,0.14373278,0.0,0.0,0.0,0.122210497,0.0,0.003736296,0.0,0.0,0.007388725,0.150876925,0.024937266,0.02151993,0.0,0.060456637,0.027078786
MB-5144,0.038113122,0.128503434,0.038709597,0.135288085,0.174714981,0.0,0.009002849,0.090842434,0.0,0.08310697,0.0,0.0,0.0,0.0,0.040960583,0.034041677,0.101193981,0.069869533,0.055652754,0.0,0.0,0.0
MB-5145,0.0,0.055559769,0.143467389,0.054494577,0.086926676,0.0,0.066167774,0.028125493,0.089332211,0.0,0.172477327,0.002161244,0.013999338,0.070109003,0.062439482,0.0,0.021303251,0.05508505,0.014573817,0.0,0.015887556,0.047890043
MB-5147,0.012714701,0.025257409,0.098605551,0.0,0.026729419,0.0,0.0,0.15258564,0.0,0.096110946,0.0,0.118397198,0.042413172,0.114982298,0.016220137,0.0,0.015638738,0.055416014,0.210198739,0.0,0.0,0.014730037
MB-5148,0.0,0.071464769,0.094851242,0.091946507,0.179029877,0.0,0.056942987,0.0,0.040788413,0.057033603,0.023739605,0.000554974,0.067354142,0.097065102,0.041331582,0.0,0.050158007,0.036870716,0.058472438,0.0,0.032396037,0.0
MB-5150,0.0,0.050192544,0.083685286,0.093890547,0.162235407,0.0,0.0,0.063832907,0.066063231,0.012020066,0.13181696,0.0,0.114184473,0.084183602,0.002006359,0.0,0.082924234,0.04044943,0.009688312,0.002826643,0.0,0.0
MB-5152,0.036008353,0.043151497,0.098314226,0.018889612,0.200008874,0.0,0.091500831,0.0,0.0,0.0,0.124423332,0.0,0.06445247,0.021729561,0.0,0.0,0.021613343,0.072447992,0.146841822,0.0,0.040359633,0.020258455
MB-5154,0.025724066,0.0,0.0,0.184947089,0.0,0.0,0.0,0.24470381,0.0,0.0,0.0,0.095127428,0.0,0.088040925,0.066433844,0.057866614,0.0,0.054482834,0.177425721,0.00524767,0.0,0.0
MB-5155,0.0,0.005137177,0.117517319,0.102075611,0.154732981,0.0,0.142492091,0.0,0.0,0.0,0.036769355,0.0,0.0,0.0,0.0,0.119241299,0.143016273,0.014482451,0.109787873,0.006403712,0.030507556,0.017836304
MB-5157,0.084157182,0.0,0.0,0.107011985,0.0,0.194230599,0.032498797,0.150867036,0.0,0.0,0.022296038,0.0,0.0,0.121814394,0.148706239,0.0,0.0,0.000831326,0.024314707,0.0,0.0,0.113271696
MB-5158,0.018055986,0.042924986,0.163984526,0.045656009,0.0,0.0,0.131785019,0.0,0.066014926,0.099490809,0.035534424,0.0,0.001104226,0.0,0.071970115,0.151413809,0.0,0.039550404,0.0,0.041587605,0.090927156,0.0
MB-5160,0.0,0.074099167,0.086962057,0.188610819,0.037159919,0.0,0.057010818,0.078686787,0.0,0.0,0.056335271,0.071069147,0.108589524,0.05099456,0.018386594,0.0,0.025731953,0.001366819,0.093106229,0.0,0.0,0.051890334
MB-5161,0.15517318,0.0,0.120783778,0.021491351,0.0,0.069784316,0.017630992,0.118982649,0.0,0.072689495,0.0,0.069825521,0.0,0.045873068,0.101503234,0.0,0.030415562,0.0,0.144213205,0.0,0.031633649,0.0
MB-5162,0.073512208,0.026008699,0.084633767,0.194061268,0.071569652,0.0,0.052796119,0.0,0.066142527,0.011702394,0.055305711,0.0,0.104695797,0.056698421,0.023098692,0.0,0.075551643,0.0,0.030695482,0.0,0.0,0.073527619
MB-5163,0.007543883,0.054592601,0.163014163,0.011583365,0.232527776,0.0,0.125843179,0.0,0.06658171,0.041736526,0.035525904,0.0,0.015899949,0.0316415,0.034844302,0.001750935,0.0,0.006001891,0.063986726,0.020728717,0.059610945,0.026585928
MB-5164,0.186367286,0.0,0.083644463,0.054601461,0.002863795,0.0,0.0,0.139473292,0.0,0.0,0.004057013,0.059812803,0.0438322,0.0,0.045478914,0.143607094,0.027335943,0.044466824,0.078573119,0.0,0.0,0.085885793
MB-5166,0.0,0.099643907,0.104091598,0.187573978,0.222451742,0.0,0.061222936,0.011803012,0.0,0.0,0.042432244,0.0,0.009698757,0.0,0.022014823,0.026893158,0.091070552,0.0,0.051905411,0.0,0.064570958,0.004626924
MB-5167,0.0,0.073377454,0.112010348,0.123964603,0.095109554,0.0,0.096958668,0.019408334,0.096398706,0.0,0.081827877,0.0,0.006007105,0.025442598,0.0,0.043815856,0.059382714,0.006785913,0.0,0.006263805,0.138041265,0.015205198
MB-5169,0.0,0.050529374,0.145018211,0.0,0.0,0.144608443,0.11414676,0.14357177,0.0,0.0,0.0,0.091976493,0.015268878,0.039628147,0.080326707,0.0,0.0,0.045140017,0.128736156,0.0,0.001049044,0.0
MB-5171,0.0,0.006946087,0.0,0.032536216,0.0,0.130414373,0.075222138,0.0,0.056797156,0.0,0.149481534,0.0,0.0,0.12999499,0.015641785,0.127271989,0.055823744,0.059530864,0.0,0.160339124,0.0,0.0
MB-5172,0.048859116,0.032147388,0.056693637,0.11551388,0.166001116,0.0,0.143731443,0.047898039,0.0,0.058732675,0.055731817,0.0,0.010755243,0.0,0.014922513,0.032914355,0.041660071,0.017296228,0.082746517,0.002938513,0.056156448,0.015301001
MB-5173,0.228801396,0.0,0.112049843,0.004764505,0.0,0.142839252,0.009155586,0.0,0.0,0.0,0.173875463,0.0,0.049749879,0.050513911,0.0,0.0,0.02677965,0.028125921,0.0,0.131538917,0.0,0.041805677
MB-5174,0.027027345,0.119600949,0.0,0.0,0.0,0.21453151,0.0763472,0.032331151,0.0,0.0,0.096211173,0.0,0.0,0.0,0.008011762,0.079318165,0.089876973,0.0,0.0,0.126956789,0.072985858,0.056801124
MB-5175,0.033789738,0.0,0.008207512,0.178366687,0.0,0.0,0.0,0.235461603,0.0,0.0,0.0,0.020408769,0.050375969,0.112404096,0.075785337,0.007054312,0.025391786,0.044198598,0.162284227,0.0,0.046271365,0.0
MB-5176,0.008403037,0.0,0.0,0.0,0.211408819,0.0,0.0,0.061219238,0.0,0.197319874,0.0,0.091891099,0.0,0.0,0.053818014,0.044721765,0.029158047,0.088182987,0.133553295,0.0,0.0,0.080323824
MB-5177,0.10809841,0.023204182,0.119101654,0.0,0.230681205,0.0,0.03267042,0.0,0.017212871,0.16970378,0.0,0.0,0.0,0.0,0.029652502,0.075252731,0.008135366,0.0,0.0,0.064801211,0.013057242,0.108428428
MB-5178,0.0,0.130684157,0.034534433,0.110468006,0.145735792,0.0,0.081924702,0.0,0.0,0.0,0.07503468,0.0,0.094872301,0.083300298,0.0,0.035162389,0.0,0.0,0.0,0.031645256,0.16403214,0.012605846
MB-5179,0.0,0.081677973,0.044053478,0.191723304,0.023637937,0.0,0.133725999,0.0,0.076238841,0.0,0.0,0.0,0.009256519,0.0,0.008802324,0.147002355,0.137919038,0.00030147,0.0,0.09047982,0.055180942,0.0
MB-5182,0.00823513,0.054417878,0.162981565,0.016381277,0.231819481,0.0,0.123867427,0.0,0.068725432,0.040696523,0.035394443,0.0,0.016717031,0.028312481,0.035008675,0.0,0.0,0.006852412,0.063663431,0.020413926,0.060321339,0.02619155
MB-5183,0.04536478,0.0,0.246205887,0.0,0.189202398,0.0,0.031452763,0.0,0.011355402,0.054687498,0.058444551,0.0,0.0,0.013602311,0.0,0.038661948,0.065121467,0.046701981,0.0,0.129497646,0.069701369,0.0
MB-5184,0.086185995,0.0,0.116146334,0.169949297,0.142147259,0.0,0.040834994,0.124143685,0.014663629,0.0,0.114876956,0.0,0.016421498,0.044676277,0.0,0.0,0.030674899,0.003260724,0.054508414,0.032615563,0.008894474,0.0
MB-5185,0.093496958,0.0,0.080453051,0.057670233,0.258596692,0.0,0.0,0.096866501,0.0,0.0,0.066569417,0.0,0.033414211,0.015755962,0.009786493,0.016386726,0.04518513,0.041110935,0.0,0.078577792,0.09778208,0.008347818
MB-5186,0.0,0.0,0.050616006,0.172430103,0.139520396,0.0,0.144580682,0.0,0.048190437,0.070910203,0.0,0.0,0.0,0.0,0.058034779,0.065301669,0.101319617,0.0,0.0,0.06697088,0.023537679,0.058587549
MB-5188,0.021053796,0.075303992,0.047151633,0.132816014,0.117523511,0.0,0.018730663,0.036634215,0.0,0.043001383,0.108786094,0.0,0.038242128,0.0,0.020999672,0.074495681,0.064060682,0.063408297,0.0,0.116900816,0.0,0.020891422
MB-5189,0.159685847,0.0,0.093310592,0.101293759,0.109145079,0.0,0.034441991,0.0,0.042557256,0.057864608,0.0,0.030832221,0.036608034,0.0,0.024576888,0.002628692,0.038297775,0.0680215,0.137864727,0.0,0.035566866,0.027304165
MB-5190,0.0,0.060939803,0.0,0.0,0.034644136,0.0,0.0,0.198911384,0.032032665,0.105195951,0.0,0.201755372,0.0,0.087833868,0.015236748,0.01384186,0.0,0.12918375,0.074866966,0.0,0.0,0.045557498
MB-5191,0.007481007,0.054043522,0.165336548,0.011688688,0.234631823,0.0,0.12478861,0.0,0.064942446,0.041669566,0.035023401,0.0,0.016784026,0.02808448,0.035627457,0.000862429,0.0,0.006470227,0.069480049,0.019852394,0.057531485,0.025701842
MB-5193,0.068073815,0.0,0.131285225,0.148483127,0.159220066,0.0,0.074838254,0.079523294,0.0,0.0,0.022343917,0.0,0.0,0.0,0.015815377,0.060269648,0.075369034,0.037344834,0.0,0.058749135,0.0,0.068684274
MB-5195,0.012252631,0.090458554,0.085809643,0.0,0.023043712,0.248214197,0.018659206,0.0,0.0,0.0,0.171304647,0.0,0.015167347,0.01098531,0.030960448,0.163356443,0.0,0.020400698,0.0,0.103326122,0.0,0.00606104
MB-5196,0.066017173,0.004182283,0.119412156,0.079773128,0.064804582,0.0,0.0,0.0,0.078644183,0.0,0.248149529,0.0,0.036738247,0.136263827,0.008772536,0.008864542,0.0,0.0,0.0,0.127359954,0.021017859,0.0
MB-5197,0.060500344,0.0778875,0.0,0.038830235,0.0,0.044566256,0.030771019,0.067994342,0.001110049,0.0,0.192105605,0.0,0.015712891,0.070083097,0.035428489,0.060843891,0.001244555,0.024607863,0.0,0.220854405,0.05745946,0.0
MB-5199,0.125028084,0.0,0.035330986,0.047684747,0.062596183,0.0,0.014885713,0.158187666,0.0,0.034330859,0.082685578,0.034287393,0.081083523,0.087237552,0.008824237,0.017510689,0.06043954,0.029071146,0.101829212,0.0,0.018986892,0.0
MB-5200,0.0,0.081082818,0.0,0.0,0.049412679,0.159918891,0.0,0.0,0.0,0.0,0.220944417,0.0,0.0,0.090794884,0.002719794,0.170605186,0.0,0.074712013,0.0,0.136138563,0.0,0.013670755
MB-5201,0.111506782,0.0,0.070266794,0.062721734,0.187997572,0.0,0.0,0.165240663,0.0,0.011071773,0.015695935,0.0,0.0,0.0,0.066621529,0.044458617,0.089177942,0.010786437,0.015843894,0.081607411,0.0,0.067002917
MB-5204,0.024422306,0.062922828,0.0,0.0,0.0,0.2771835,0.0,0.125328542,0.0,0.0,0.232797629,0.0,0.036434264,0.034773524,0.0,0.0,0.0,0.023119467,0.0,0.116242507,0.021360415,0.045415018
MB-5205,0.0,0.0,0.013991408,0.126965836,0.070891375,0.0,0.053878632,0.075328397,0.0,0.054601933,0.062475063,0.0,0.079147629,0.086308895,0.03318186,0.053856694,0.033967781,0.024190878,0.107371126,0.0,0.123842494,0.0
MB-5206,0.035588201,0.004181508,0.0,0.074357688,0.178498018,0.0,0.061619324,0.0,0.10164022,0.0,0.223635153,0.0,0.041672091,0.113305296,0.064495402,0.0,0.021583837,0.0,0.038892166,0.040531097,0.0,0.0
MB-5208,0.0,0.129415314,0.137295378,0.10851406,0.009250918,0.0,0.056417882,0.0,0.068834338,0.013792071,0.072802414,0.0,0.008276508,0.0,0.0,0.034198952,0.138575588,0.078529632,0.0,0.106292784,0.0,0.037804161
MB-5209,0.085922269,0.010006391,0.018644132,0.063129666,0.173110026,0.0,0.086862968,0.0,0.0,0.0,0.064857392,0.0,0.0,0.0,0.0,0.182226371,0.0,0.04120541,0.0,0.083284494,0.09646313,0.09428775
MB-5211,0.064025481,0.0,0.0,0.0,0.0,0.290779321,0.128079822,0.087490978,0.016554017,0.0,0.054080831,0.0,0.0,0.009773012,0.072370075,0.047852257,0.159906173,0.0,0.06908803,0.0,0.0,0.0
MB-5212,0.0,0.013187517,0.120153641,0.176663269,0.240879809,0.0,0.092401137,0.0,0.0,0.006269613,0.068512301,0.0,0.0,0.0,0.0,0.051658166,0.0,0.04723694,0.0,0.073777821,0.082522838,0.026736948
MB-5213,0.0,0.046020904,0.014149127,0.128268813,0.103632862,0.0,0.118781096,0.0,0.040531477,0.088285461,0.0,0.0,0.044643724,0.071655016,0.013146025,0.059753806,0.0,0.038444287,0.155582075,0.0,0.002581828,0.074523501
MB-5214,0.127209686,0.0,0.129405359,0.0,0.0,0.168060115,0.074549176,0.003103479,0.0,0.0,0.148514188,0.0,0.0,0.0,0.028628421,0.0,0.090405509,0.0,0.0,0.121352122,0.037937108,0.070834838
MB-5215,0.008935981,0.153482115,0.104631261,0.0,0.177830906,0.0,0.0,0.05234177,0.059834349,0.216892504,0.0,0.007258689,0.0,0.0,0.067358226,0.09732799,0.0,0.03403018,0.0,0.020076027,0.0,0.0
MB-5218,0.006459073,0.0,0.048333732,0.0,0.288204021,0.0,0.126470344,0.0,0.121093606,0.029294841,0.070210924,0.0,0.0,0.0,0.003285273,0.125689508,0.0,0.0,0.0,0.12207001,0.046717977,0.012170691
